chr,start,end,n_hom
1,33234141,33238360,4
1,33238360,33250649,5
1,33250649,33253598,3
1,33253598,33259189,7
1,33259189,33261455,2
1,33261455,33262874,3
1,33262874,33266591,1
1,33266591,33270844,3
1,33270844,33273596,1
1,33273596,33275986,1
1,33275986,33276752,1
1,33276752,33282827,1
1,33282827,33285502,2
1,33285502,33287127,1
1,33287127,33289932,1
1,33289932,33301627,8
1,33301627,33307859,4
1,33307859,33311291,2
1,33311291,33312462,1
1,33312462,33313442,2
1,33313442,33319026,3
1,33319026,33320377,1
1,33320377,33322786,3
1,33322786,33328815,3
1,33328815,33329452,1
1,33329452,33331290,2
1,33331290,33335537,1
1,33335537,33336750,2
1,33336750,33337570,2
1,33337570,33340862,2
1,33340862,33343314,1
1,33343314,33344726,2
1,33344726,33353961,1
1,33353961,33354432,1
1,33354432,33356249,1
1,33356249,33356865,1
1,33356865,33357993,1
1,33357993,33362759,1
1,33362759,33363912,2
1,33363912,33366432,1
1,33366432,33368413,2
1,33368413,33369372,1
1,33369372,33372572,1
1,33372572,33376226,1
1,33376226,33377165,3
1,33377165,33382399,2
1,33382399,33385289,1
1,33385289,33387922,3
1,33387922,33389072,1
1,33389072,33391506,1
1,33391506,33393059,1
1,33393059,33396252,2
1,33396252,33397290,1
1,33397290,33401694,2
1,33401694,33402844,1
1,33402844,33402933,1
1,33402933,33405684,4
1,33405684,33406992,1
1,33406992,33408448,5
1,33408448,33410788,1
1,33410788,33412145,4
1,33412145,33413118,2
1,33413118,33414237,1
1,33414237,33416474,1
1,33416474,33417293,1
1,33417293,33417706,3
1,33417706,33418963,1
1,33418963,33419771,2
1,33419771,33420920,1
1,33420920,33422769,1
1,33422769,33424397,1
1,33424397,33425705,1
1,33425705,33427582,1
1,33427582,33434058,2
1,33434058,33435962,1
1,33435962,33436703,1
1,33436703,33437589,1
1,33437589,33438659,2
1,33438659,33441603,1
1,33441603,33444852,1
1,33444852,33450076,1
1,33450076,33450944,1
1,33450944,33461632,8
1,33461632,33469705,5
1,33469705,33483267,15
1,33483267,33485533,8
1,33485533,33487056,2
1,33487056,33500663,21
1,33500663,33507830,8
1,33507830,33519123,17
1,33519123,33540273,20
1,33540273,33547579,4
1,33547579,33553763,1
1,33553763,33570664,15
1,33570664,33578844,32
1,33578844,33583143,1
1,33583143,33585265,1
1,33585265,33586705,2
1,33586705,33588088,2
1,33588088,33588629,1
1,33588629,33590365,1
1,33590365,33659151,2
1,33659151,33668997,5
1,33668997,33671996,5
1,33671996,33693919,16
1,33693919,33701373,2
1,33701373,33705325,1
1,33705325,33708541,4
1,33708541,33709751,1
1,33709751,33713552,8
1,33713552,33714158,1
1,33714158,33717407,1
1,33717407,33740282,19
1,33740282,33749508,25
1,33749508,33791870,15
1,33791870,33802603,13
1,33802603,33818119,28
1,33818119,33839628,101
1,33839628,33842984,6
1,33842984,33843663,2
1,33843663,33844568,1
1,33844568,33847561,3
1,33847561,33854926,8
1,33854926,33857746,1
1,33857746,33863139,8
1,33863139,33864936,2
1,33864936,33867666,4
1,33867666,33872103,2
1,33872103,33877308,2
1,33877308,33888756,8
1,33888756,33903334,27
1,33903334,33906345,6
1,33906345,33909439,1
1,33909439,33943604,1
1,33943604,33964977,1
1,33964977,33966172,1
1,33966172,33974423,2
1,33974423,33975941,1
1,33975941,33977982,1
1,33977982,33978629,1
1,33978629,33979368,1
1,33979368,33982092,1
1,33982092,33988036,1
1,33988036,33990800,3
1,33990800,33994289,2
1,33994289,34008166,1
1,34008166,34017235,1
1,34017235,34024157,3
1,34024157,34031892,1
1,34031892,34038144,1
1,34038144,34039514,1
1,34039514,34044307,2
1,34044307,34054488,1
1,34054488,34058269,1
1,34058269,34075068,1
1,34075068,34077995,2
1,34077995,34081812,1
1,34081812,34082340,1
1,34082340,34085240,2
1,34085240,34087235,1
1,34087235,34092642,1
1,34092642,34098519,1
1,34098519,34102036,1
1,34102036,34102649,1
1,34102649,34103041,1
1,34103041,34104983,1
1,34104983,34105543,1
1,34105543,34108170,1
1,34108170,34114133,3
1,34114133,34118738,1
1,34118738,34118950,1
1,34118950,34124262,2
1,34124262,34125536,1
1,34125536,34130134,1
1,34130134,34130467,1
1,34130467,34134396,1
1,34134396,34135775,9
1,34135775,34135952,1
1,34135952,34138966,2
1,34138966,34140693,6
1,34140693,34142939,6
1,34142939,34146425,8
1,34146425,34148385,4
1,34148385,34148997,2
1,34148997,34149453,1
1,34149453,34150364,3
1,34150364,34151655,1
1,34151655,34153863,3
1,34153863,34154609,1
1,34154609,34155385,1
1,34155385,34159337,1
1,34159337,34159340,2
1,34159340,34162153,2
1,34162153,34162616,1
1,34162616,34171598,1
1,34171598,34172247,1
1,34172247,34174621,1
1,34174621,34234237,36
1,34234237,34236061,1
1,34236061,34246344,9
1,34246344,34256813,24
1,34256813,34258591,3
1,34258591,34261358,6
1,34261358,34290543,1
1,34290543,34295481,1
1,34295481,34295763,1
1,34295763,34297351,3
1,34297351,34298378,1
1,34298378,34299235,1
1,34299235,34306858,1
1,34306858,34308345,1
1,34308345,34334724,1
1,34334724,34339812,1
1,34339812,34345288,1
1,34345288,34346588,2
1,34346588,34348514,1
1,34348514,34349434,2
1,34349434,34354210,1
1,34354210,34362718,1
1,34362718,34363276,1
1,34363276,34366640,1
1,34366640,34366900,1
1,34366900,34369357,1
1,34369357,34369710,1
1,34369710,34445157,1
1,34445157,34477691,1
1,34477691,34482875,1
1,34482875,34497022,1
1,34497022,34502656,1
1,34502656,34578385,1
1,34578385,34587118,1
1,34587118,34603684,2
1,34603684,34610965,1
1,34610965,34642773,1
1,34642773,34681512,1
1,34681512,34691129,3
1,34691129,34693357,2
1,34693357,34693879,1
1,34693879,34700137,8
1,34700137,34710382,1
1,34710382,34719736,22
1,34719736,34720566,1
1,34720566,34721246,1
1,34721246,34722363,2
1,34722363,34723207,1
1,34723207,34723302,3
1,34723302,34726699,3
1,34726699,34728492,2
1,34728492,34734476,5
1,34734476,34738692,1
1,34738692,34740591,1
1,34740591,34763902,9
1,34763902,34776191,11
1,34776191,34777222,1
1,34777222,34781935,2
1,34781935,34788905,2
1,34788905,34791379,4
1,34791379,34792232,2
1,34792232,34794601,3
1,34794601,34797175,3
1,34797175,34797751,2
1,34797751,34799374,3
1,34799374,34800624,5
1,34800624,34802236,1
1,34802236,34803298,2
1,34803298,34805005,1
1,34805005,34827644,6
1,34827644,34843530,9
1,34843530,34845854,1
1,34845854,34849472,1
1,34849472,34849900,1
1,34849900,34851787,1
1,34851787,34852157,2
1,34852157,34853949,3
1,34853949,34854009,1
1,34854009,34857794,1
1,34857794,34862644,1
1,34862644,34864895,1
1,34864895,34875220,1
1,34875220,34877261,1
1,34877261,34888720,1
1,34888720,34889730,1
1,34889730,34903159,1
1,34903159,34908609,1
1,34908609,34928664,2
1,34928664,34991200,7
1,34991200,35073334,5
1,35073334,35088456,10
1,35088456,35107460,20
1,35107460,35144247,26
1,35144247,35147562,4
1,35147562,35157070,11
1,35157070,35189460,35
1,35189460,35206838,1
1,35206838,35219287,1
1,35219287,35243599,1
1,35243599,35261691,4
1,35261691,35272556,1
1,35272556,35281972,1
1,35281972,35330451,26
1,35330451,35352263,11
1,35352263,35394057,2
1,35394057,35405770,1
1,35405770,35504404,2
1,35504404,35519031,1
1,35519031,35536904,1
1,35536904,35553040,1
1,35553040,35580753,1
1,35580753,35640052,12
1,35640052,35642837,4
1,35642837,35644082,4
1,35644082,35661233,35
1,35661233,35662792,3
1,35662792,35693767,34
1,35693767,35785453,47
1,35785453,35797375,7
1,35797375,35800305,1
1,35800305,35818666,5
1,35818666,35827788,3
1,35827788,35841811,3
1,35841811,35845113,1
1,35845113,35861761,12
1,35861761,35938821,1
1,35938821,36025803,6
1,36025803,36033642,3
1,36033642,36099574,28
1,36099574,36102663,5
1,36102663,36104603,4
1,36104603,36119250,21
1,36119250,36126601,7
1,36126601,36129507,4
1,36129507,36150737,28
1,36150737,36161844,8
1,36161844,36169567,7
1,36169567,36178099,7
1,36178099,36189240,9
1,36189240,36201860,5
1,36201860,36210622,4
1,36210622,36213491,2
1,36213491,36220953,2
1,36220953,36237383,12
1,36237383,36238906,2
1,36238906,36257002,18
1,36257002,36260026,2
1,36260026,36262764,2
1,36262764,36265459,1
1,36265459,36270237,11
1,36270237,36278062,13
1,36278062,36290890,12
1,36290890,36295583,5
1,36295583,36297089,1
1,36297089,36300311,1
1,36300311,36304316,7
1,36304316,36309762,3
1,36309762,36319669,6
1,36319669,36325579,3
1,36325579,36329413,3
1,36329413,36332226,3
1,36332226,36356638,1
1,36356638,36368282,1
1,36368282,36376443,1
1,36376443,36393079,1
1,36393079,36675322,1
1,36675322,36678539,1
1,36678539,36705617,1
1,36705617,36710821,1
1,36710821,36727076,1
1,36727076,36734268,9
1,36734268,36738101,4
1,36738101,36738361,1
1,36738361,36750327,2
1,36750327,36753828,2
1,36753828,36764305,1
1,36764305,36855174,2
1,36855174,36855445,1
1,36855445,36886086,25
1,36886086,36887769,1
1,36887769,36932835,49
1,36932835,36936350,5
1,36936350,36938299,5
1,36938299,36960811,1
1,36960811,37038350,1
1,37038350,37072040,2
1,37072040,37073170,1
1,37073170,37076016,1
1,37076016,37079522,1
1,37079522,37103284,1
1,37103284,37139316,1
1,37139316,37171821,1
1,37171821,37220971,2
1,37220971,37221536,2
1,37221536,37230480,15
1,37230480,37234892,10
1,37234892,37236448,4
1,37236448,37243727,18
1,37243727,37264949,2
1,37264949,37267697,3
1,37267697,37269499,1
1,37269499,37310395,49
1,37310395,37311018,1
1,37311018,37319111,10
1,37319111,37319926,1
1,37319926,37323195,1
1,37323195,37326144,1
1,37326144,37326220,1
1,37326220,37331007,1
1,37331007,37339195,2
1,37339195,37341545,1
1,37341545,37347134,1
1,37347134,37354616,5
1,37354616,37378186,22
1,37378186,37384331,5
1,37384331,37388522,5
1,37388522,37427443,40
1,37427443,37427584,1
1,37427584,37429652,3
1,37429652,37431308,1
1,37431308,37436514,1
1,37436514,37442139,2
1,37442139,37443665,1
1,37443665,37445610,1
1,37445610,37451432,1
1,37451432,37455995,1
1,37455995,37459607,1
1,37459607,37460892,1
1,37460892,37461422,2
1,37461422,37466965,2
1,37466965,37469124,2
1,37469124,37473022,1
1,37473022,37473493,1
1,37473493,37474756,1
1,37474756,37476352,1
1,37476352,37490265,4
1,37490265,37492034,1
1,37492034,37495706,2
1,37495706,37499397,5
1,37499397,37502048,1
1,37502048,37512170,15
1,37512170,37519265,16
1,37519265,37520678,2
1,37520678,37535230,10
1,37535230,37554146,11
1,37554146,37557715,1
1,37557715,37564524,1
1,37564524,37579213,1
1,37579213,37583772,1
1,37583772,37584307,1
1,37584307,37584863,1
1,37584863,37586844,1
1,37586844,37592353,1
1,37592353,37596105,3
1,37596105,37597823,1
1,37597823,37601950,1
1,37601950,37612628,1
1,37612628,37617800,1
1,37617800,37623442,1
1,37623442,37625816,1
1,37625816,37626403,1
1,37626403,37630675,1
1,37630675,37633277,2
1,37633277,37634278,1
1,37634278,37636470,1
1,37636470,37638522,1
1,37638522,37639340,2
1,37639340,37654473,19
1,37654473,37663652,3
1,37663652,37669438,1
1,37669438,37673661,3
1,37673661,37678596,1
1,37678596,37679742,1
1,37679742,37679991,1
1,37679991,37681494,1
1,37681494,37683521,1
1,37683521,37687320,1
1,37687320,37687461,1
1,37687461,37688498,1
1,37688498,37689469,2
1,37689469,37690518,1
1,37690518,37691230,1
1,37691230,37692539,3
1,37692539,37695002,1
1,37695002,37695428,1
1,37695428,37697035,1
1,37697035,37699607,1
1,37699607,37701673,2
1,37701673,37704891,1
1,37704891,37706443,3
1,37706443,37708022,2
1,37708022,37708694,1
1,37708694,37710528,1
1,37710528,37711810,4
1,37711810,37714684,1
1,37714684,37716463,1
1,37716463,37732433,1
1,37732433,37736534,1
1,37736534,37738340,2
1,37738340,37740298,1
1,37740298,37741643,1
1,37741643,37750661,1
1,37750661,37751391,1
1,37751391,37752035,1
1,37752035,37753855,1
1,37753855,37755301,1
1,37755301,37755772,1
1,37755772,37756449,1
1,37756449,37757690,4
1,37757690,37759044,1
1,37759044,37761292,1
1,37761292,37763125,2
1,37763125,37766592,2
1,37766592,37769671,1
1,37769671,37770026,1
1,37770026,37773305,1
1,37773305,37774628,1
1,37774628,37782001,1
1,37782001,37790997,1
1,37790997,37791233,1
1,37791233,37812907,1
1,37812907,37818573,1
1,37818573,37823602,1
1,37823602,37828954,3
1,37828954,37837164,2
1,37837164,37853212,2
1,37853212,37862263,1
1,37862263,37871223,1
1,37871223,37873123,1
1,37873123,37875291,1
1,37875291,37876744,1
1,37876744,37889431,1
1,37889431,37895300,1
1,37895300,37897131,1
1,37897131,37906888,1
1,37906888,37908720,1
1,37908720,37913707,1
1,37913707,37916939,1
1,37916939,37920179,1
1,37920179,37934025,1
1,37934025,37934886,1
1,37934886,37939451,1
1,37939451,37952824,1
1,37952824,37956872,5
1,37956872,37957384,2
1,37957384,37959349,6
1,37959349,37960682,3
1,37960682,37963706,6
1,37963706,37965882,7
1,37965882,37966219,1
1,37966219,37970359,1
1,37970359,37974452,3
1,37974452,37975515,2
1,37975515,37977776,4
1,37977776,37977909,2
1,37977909,37979077,1
1,37979077,37979863,1
1,37979863,37981314,2
1,37981314,37982053,4
1,37982053,37983126,4
1,37983126,37983491,2
1,37983491,37985459,2
1,37985459,37987358,1
1,37987358,37990219,1
1,37990219,37992347,2
1,37992347,37995647,3
1,37995647,37996149,1
1,37996149,37997832,2
1,37997832,37999643,1
1,37999643,38006428,1
1,38006428,38007791,1
1,38007791,38008480,1
1,38008480,38009097,1
1,38009097,38025593,1
1,38025593,38095296,3
1,38095296,38104311,1
1,38104311,38130538,5
1,38130538,38132150,1
1,38132150,38136481,1
1,38136481,38146739,1
1,38146739,38147722,1
1,38147722,38149525,1
1,38149525,38153450,1
1,38153450,38157338,3
1,38157338,38164917,1
1,38164917,38167557,1
1,38167557,38168154,2
1,38168154,38168493,1
1,38168493,38174830,2
1,38174830,38174939,1
1,38174939,38176520,2
1,38176520,38177424,1
1,38177424,38178768,6
1,38178768,38183276,9
1,38183276,38185772,1
1,38185772,38190415,4
1,38190415,38193045,1
1,38193045,38193753,2
1,38193753,38197487,2
1,38197487,38199296,1
1,38199296,38202032,1
1,38202032,38202875,2
1,38202875,38215354,3
1,38215354,38219645,1
1,38219645,38249422,11
1,38249422,38265833,35
1,38265833,38267691,1
1,38267691,38272542,1
1,38272542,38295144,1
1,38295144,38317071,2
1,38317071,38324277,1
1,38324277,38326769,1
1,38326769,38327040,1
1,38327040,38327453,1
1,38327453,38331565,1
1,38331565,38332019,1
1,38332019,38332771,1
1,38332771,38333519,1
1,38333519,38335384,1
1,38335384,38337175,2
1,38337175,38339196,1
1,38339196,38341878,1
1,38341878,38342841,2
1,38342841,38343848,1
1,38343848,38344547,1
1,38344547,38346709,1
1,38346709,38348794,3
1,38348794,38350569,1
1,38350569,38358590,3
1,38358590,38363552,2
1,38363552,38366276,1
1,38366276,38370762,1
1,38370762,38372334,1
1,38372334,38376291,2
1,38376291,38377469,4
1,38377469,38378356,3
1,38378356,38379285,1
1,38379285,38382056,1
1,38382056,38388350,5
1,38388350,38389878,2
1,38389878,38396459,2
1,38396459,38396701,1
1,38396701,38397911,1
1,38397911,38399657,1
1,38399657,38399929,1
1,38399929,38401860,1
1,38401860,38406697,1
1,38406697,38408585,1
1,38408585,38410963,1
1,38410963,38468983,1
1,38468983,38483582,1
1,38483582,38483871,1
1,38483871,38486988,1
1,38486988,38528138,1
1,38528138,38533722,1
1,38533722,38554915,1
1,38554915,38568063,6
1,38568063,38575562,6
1,38575562,38575995,1
1,38575995,38578779,3
1,38578779,38583953,1
1,38583953,38585114,1
1,38585114,38596099,1
1,38596099,38597539,1
1,38597539,38602795,1
1,38602795,38603694,1
1,38603694,38604434,5
1,38604434,38605469,8
1,38605469,38606357,5
1,38606357,38606807,1
1,38606807,38619625,1
1,38619625,38623135,1
1,38623135,38623484,1
1,38623484,38623514,2
1,38623514,38627159,2
1,38627159,38627438,1
1,38627438,38627643,1
1,38627643,38634033,1
1,38634033,38637893,1
1,38637893,38638707,1
1,38638707,38642561,2
1,38642561,38643943,2
1,38643943,38645478,1
1,38645478,38647540,1
1,38647540,38647705,2
1,38647705,38650187,1
1,38650187,38651824,1
1,38651824,38654226,2
1,38654226,38656830,1
1,38656830,38667959,11
1,38667959,38674551,12
1,38674551,38675824,4
1,38675824,38676336,1
1,38676336,38680698,1
1,38680698,38682473,1
1,38682473,38687348,2
1,38687348,38693092,1
1,38693092,38695003,1
1,38695003,38695672,1
1,38695672,38698989,1
1,38698989,38701434,3
1,38701434,38719856,1
1,38719856,38729715,1
1,38729715,38732807,1
1,38732807,38733760,1
1,38733760,38737862,1
1,38737862,38746349,1
1,38746349,38753579,1
1,38753579,38767647,1
1,38767647,38772925,1
1,38772925,38789621,1
1,38789621,38806639,1
1,38806639,38812782,2
1,38812782,38816189,1
1,38816189,38818168,1
1,38818168,38819031,1
1,38819031,38820290,1
1,38820290,38822759,1
1,38822759,38823448,1
1,38823448,38827079,1
1,38827079,38836555,2
1,38836555,38837321,2
1,38837321,38839731,4
1,38839731,38841363,2
1,38841363,38846326,1
1,38846326,38847003,1
1,38847003,38853753,1
1,38853753,38857683,2
1,38857683,38860311,3
1,38860311,38864727,1
1,38864727,38866209,1
1,38866209,38866650,1
1,38866650,38869869,2
1,38869869,38873584,4
1,38873584,38877915,1
1,38877915,38882493,2
1,38882493,38884919,1
1,38884919,38886411,1
1,38886411,38888600,2
1,38888600,38888930,1
1,38888930,38889699,1
1,38889699,38892928,1
1,38892928,38895058,2
1,38895058,38895897,1
1,38895897,38899116,1
1,38899116,38901700,1
1,38901700,38903202,1
1,38903202,38905189,1
1,38905189,38906490,2
1,38906490,38910832,1
1,38910832,38910999,1
1,38910999,38916710,2
1,38916710,38917131,1
1,38917131,38919624,3
1,38919624,38923068,1
1,38923068,38924746,1
1,38924746,38930398,4
1,38930398,38933975,5
1,38933975,38934549,3
1,38934549,38940972,4
1,38940972,39071619,1
1,39071619,39082945,1
1,39082945,39084949,1
1,39084949,39097721,16
1,39097721,39102193,10
1,39102193,39102444,1
1,39102444,39119338,10
1,39119338,39125152,5
1,39125152,39173338,44
1,39173338,39178181,2
1,39178181,39186170,6
1,39186170,39187977,2
1,39187977,39194350,7
1,39194350,39226560,22
1,39226560,39233022,3
1,39233022,39286474,39
1,39286474,39296785,8
1,39296785,39296800,1
1,39296800,39304961,5
1,39304961,39337777,13
1,39337777,39382695,15
1,39382695,39418862,3
1,39418862,39462549,4
1,39462549,39474617,9
1,39474617,39483582,9
1,39483582,39496849,18
1,39496849,39498201,1
1,39498201,39509736,1
1,39509736,39523525,1
1,39523525,39524621,1
1,39524621,39527136,1
1,39527136,39527760,1
1,39527760,39528873,1
1,39528873,39529438,2
1,39529438,39542744,1
1,39542744,39552750,1
1,39552750,39580875,1
1,39580875,39591028,1
1,39591028,39591895,1
1,39591895,39623923,1
1,39623923,39632905,1
1,39632905,39636020,1
1,39636020,39640423,2
1,39640423,39641949,1
1,39641949,39643732,1
1,39643732,39651538,3
1,39651538,39653085,2
1,39653085,39657622,2
1,39657622,39662374,1
1,39662374,39664221,1
1,39664221,39670398,2
1,39670398,39672425,1
1,39672425,39674022,3
1,39674022,39675377,3
1,39675377,39676179,1
1,39676179,39677655,2
1,39677655,39678629,1
1,39678629,39682088,2
1,39682088,39683141,1
1,39683141,39686113,12
1,39686113,39687469,4
1,39687469,39687912,1
1,39687912,39689226,1
1,39689226,39689914,2
1,39689914,39691815,2
1,39691815,39694078,2
1,39694078,39696061,1
1,39696061,39699304,1
1,39699304,39699787,1
1,39699787,39701575,1
1,39701575,39705554,1
1,39705554,39707682,1
1,39707682,39720284,1
1,39720284,39730170,1
1,39730170,39732322,1
1,39732322,39780232,1
1,39780232,39793926,7
1,39793926,39794778,2
1,39794778,39795369,1
1,39795369,39797382,1
1,39797382,39802483,3
1,39802483,39803418,1
1,39803418,39808168,1
1,39808168,39810848,4
1,39810848,39813335,1
1,39813335,39813452,2
1,39813452,39813509,1
1,39813509,39818144,2
1,39818144,39821607,1
1,39821607,39822151,2
1,39822151,39825225,1
1,39825225,39827026,1
1,39827026,39830410,4
1,39830410,39832947,1
1,39832947,39835848,3
1,39835848,39841193,5
1,39841193,39846760,3
1,39846760,39850483,2
1,39850483,39855510,6
1,39855510,39858439,1
1,39858439,39859006,2
1,39859006,39869314,2
1,39869314,39870931,1
1,39870931,39871908,2
1,39871908,39876536,2
1,39876536,39878383,1
1,39878383,39887780,19
1,39887780,39890483,1
1,39890483,39902295,2
1,39902295,39903669,1
1,39903669,39909062,1
1,39909062,39911069,1
1,39911069,39917265,1
1,39917265,39918532,1
1,39918532,39926092,2
1,39926092,39926810,1
1,39926810,39929497,1
